case,n,method,scope,rank,epsilon,width,degree,status,residual_upper,distance_upper,bound_upper,bound_lower,cutoff,seconds,reason
frequency_2_asym_0.15_ripple_0,1024,polynomial,standard,28,,2,2,above_target,,,,0.8091635244381398,"[11140479698533916151881048979, 1267650600228229401496703205376]",0.05083790002390742,
frequency_2_asym_0.15_ripple_0,1024,polynomial,standard,29,,3,3,above_target,,,,0.6793092936800219,"[11140479698533916151881048979, 1267650600228229401496703205376]",0.05609899992123246,
frequency_2_asym_0.15_ripple_0,1024,polynomial,standard,30,,2,3,not_certified,,,,,"[11140479698533916151881048979, 1267650600228229401496703205376]",0.00020210002548992634,Direct polynomial extensions do not join continuously.
frequency_2_asym_0.15_ripple_0,1024,uncorrected,standard,1,"[1, 256]",,,certified,0.031524095611848164,0.006530911400053625,0.03805500701190179,,None,0.2403702000156045,
frequency_2_asym_0.15_ripple_0,1024,uncorrected,standard,2,"[9, 2048]",,,above_target,,,,0.043357646945327934,"[24120226240163391044753019655, 633825300114114700748351602688]",0.09651289996691048,
frequency_2_asym_0.15_ripple_0,1024,uncorrected,standard,3,"[5, 1024]",,,above_target,,,,0.04880641707285897,"[24120226240163391044753019655, 633825300114114700748351602688]",0.09620350005570799,
frequency_2_asym_0.15_ripple_0,1024,uncorrected,standard,4,"[7, 2048]",,,above_target,,,,0.04888152134739501,"[24120226240163391044753019655, 633825300114114700748351602688]",0.09620389994233847,
frequency_2_asym_0.15_ripple_0,1024,uncorrected,standard,5,"[11, 2048]",,,above_target,,,,0.054238765337190076,"[24120226240163391044753019655, 633825300114114700748351602688]",0.09656099998392165,
frequency_2_asym_0.15_ripple_0,1024,uncorrected,standard,6,"[3, 1024]",,,certified,0.08900941608644763,0.004898516892397022,0.09390793297884466,,"[24120226240163391044753019655, 633825300114114700748351602688]",0.24109699996188283,
frequency_2_asym_0.15_ripple_0,1024,uncorrected,standard,7,"[3, 512]",,,above_target,,,,0.05966198579654512,"[24120226240163391044753019655, 633825300114114700748351602688]",0.10443079995457083,
frequency_2_asym_0.15_ripple_0,1024,uncorrected,standard,8,"[13, 2048]",,,above_target,,,,0.06507251788351012,"[24120226240163391044753019655, 633825300114114700748351602688]",0.09954089997336268,
frequency_2_asym_0.15_ripple_0,1024,uncorrected,standard,9,"[7, 1024]",,,above_target,,,,0.07046636888313557,"[24120226240163391044753019655, 633825300114114700748351602688]",0.09876309998799115,
frequency_2_asym_0.15_ripple_0,1024,uncorrected,standard,10,"[15, 2048]",,,above_target,,,,0.07584883162095685,"[24120226240163391044753019655, 633825300114114700748351602688]",0.10544299997854978,
frequency_2_asym_0.15_ripple_0,1024,uncorrected,standard,11,"[1, 128]",,,above_target,,,,0.08122040649309409,"[24120226240163391044753019655, 633825300114114700748351602688]",0.09839930001180619,
frequency_2_asym_0.15_ripple_0,1024,uncorrected,standard,12,"[17, 2048]",,,above_target,,,,0.08657610485110874,"[24120226240163391044753019655, 633825300114114700748351602688]",0.10085809999145567,
frequency_2_asym_0.15_ripple_0,1024,uncorrected,standard,13,"[9, 1024]",,,above_target,,,,0.09191525064139683,"[24120226240163391044753019655, 633825300114114700748351602688]",0.09840760007500648,
frequency_2_asym_0.15_ripple_0,1024,uncorrected,standard,14,"[19, 2048]",,,above_target,,,,0.0972411404492012,"[24120226240163391044753019655, 633825300114114700748351602688]",0.09912569995503873,
frequency_2_asym_0.15_ripple_0,1024,uncorrected,standard,15,"[5, 512]",,,above_target,,,,0.1025581177093574,"[24120226240163391044753019655, 633825300114114700748351602688]",0.09869649994652718,
frequency_2_asym_0.15_ripple_0,1024,uncorrected,standard,16,"[21, 2048]",,,above_target,,,,0.10785970894042202,"[24120226240163391044753019655, 633825300114114700748351602688]",0.10185609990730882,
frequency_2_asym_0.15_ripple_0,1024,uncorrected,standard,17,"[11, 1024]",,,above_target,,,,0.11314494567243528,"[24120226240163391044753019655, 633825300114114700748351602688]",0.10123160004150122,
frequency_2_asym_0.15_ripple_0,1024,uncorrected,standard,18,"[23, 2048]",,,above_target,,,,0.11841360598096848,"[24120226240163391044753019655, 633825300114114700748351602688]",0.10188580001704395,
frequency_2_asym_0.15_ripple_0,1024,uncorrected,standard,19,"[1, 512]",,,above_target,,,,0.09639803342425585,"[24120226240163391044753019655, 633825300114114700748351602688]",0.0938910999102518,
frequency_2_asym_0.15_ripple_0,1024,uncorrected,standard,20,"[3, 256]",,,above_target,,,,0.12366711581811202,"[24120226240163391044753019655, 633825300114114700748351602688]",0.10129590006545186,
frequency_2_asym_0.15_ripple_0,1024,uncorrected,standard,21,"[5, 2048]",,,above_target,,,,0.1233190821241703,"[24120226240163391044753019655, 633825300114114700748351602688]",0.0952211000258103,
frequency_2_asym_0.15_ripple_0,1024,uncorrected,standard,22,"[25, 2048]",,,above_target,,,,0.12891503968564208,"[24120226240163391044753019655, 633825300114114700748351602688]",0.11012510000728071,
frequency_2_asym_0.15_ripple_0,1024,uncorrected,standard,23,"[13, 1024]",,,above_target,,,,0.13414718697531547,"[24120226240163391044753019655, 633825300114114700748351602688]",0.10433510004077107,
frequency_2_asym_0.15_ripple_0,1024,uncorrected,standard,24,"[27, 2048]",,,above_target,,,,0.13936292268683845,"[24120226240163391044753019655, 633825300114114700748351602688]",0.10482649994082749,
frequency_2_asym_0.15_ripple_0,1024,uncorrected,standard,25,"[7, 512]",,,above_target,,,,0.14456208366872247,"[24120226240163391044753019655, 633825300114114700748351602688]",0.10684100002981722,
frequency_2_asym_0.15_ripple_0,1024,uncorrected,standard,26,"[29, 2048]",,,above_target,,,,0.14974483735366734,"[24120226240163391044753019655, 633825300114114700748351602688]",0.10474490001797676,
frequency_2_asym_0.15_ripple_0,1024,uncorrected,standard,27,"[15, 1024]",,,above_target,,,,0.1549135378746857,"[24120226240163391044753019655, 633825300114114700748351602688]",0.10448010009713471,
frequency_2_asym_0.15_ripple_0,1024,uncorrected,standard,28,"[31, 2048]",,,above_target,,,,0.16007720159993805,"[24120226240163391044753019655, 633825300114114700748351602688]",0.10475150006823242,
frequency_2_asym_0.15_ripple_0,1024,uncorrected,standard,29,"[1, 64]",,,above_target,,,,0.16522447437794932,"[24120226240163391044753019655, 633825300114114700748351602688]",0.10469569999258965,
frequency_2_asym_0.15_ripple_0,1024,uncorrected,standard,30,"[33, 2048]",,,above_target,,,,0.17035519836726967,"[24120226240163391044753019655, 633825300114114700748351602688]",0.10474810004234314,
frequency_2_asym_0.15_ripple_0,1024,uncorrected,standard,31,"[17, 1024]",,,above_target,,,,0.17547065922938218,"[24120226240163391044753019655, 633825300114114700748351602688]",0.10498389997519553,
frequency_2_asym_0.15_ripple_0,1024,uncorrected,standard,32,"[35, 2048]",,,above_target,,,,0.180569550184448,"[24120226240163391044753019655, 633825300114114700748351602688]",0.11138020001817495,
frequency_2_asym_0.15_ripple_0,1024,uncorrected,standard,33,"[9, 512]",,,above_target,,,,0.18565152508732674,"[24120226240163391044753019655, 633825300114114700748351602688]",0.10484599997289479,
frequency_2_asym_0.15_ripple_0,1024,uncorrected,standard,34,"[37, 2048]",,,above_target,,,,0.19072400934499317,"[24120226240163391044753019655, 633825300114114700748351602688]",0.10565279994625598,
frequency_2_asym_0.15_ripple_0,1024,uncorrected,standard,35,"[19, 1024]",,,above_target,,,,0.1957883787985577,"[24120226240163391044753019655, 633825300114114700748351602688]",0.10598079999908805,
frequency_2_asym_0.15_ripple_0,1024,uncorrected,standard,36,"[39, 2048]",,,above_target,,,,0.2008370572656542,"[24120226240163391044753019655, 633825300114114700748351602688]",0.1082023000344634,
frequency_2_asym_0.15_ripple_0,1024,uncorrected,standard,37,"[5, 256]",,,above_target,,,,0.2058690342530924,"[24120226240163391044753019655, 633825300114114700748351602688]",0.1056003998965025,
frequency_2_asym_0.15_ripple_0,1024,corrected,standard,1,"[9, 1024]",,,certified,0.00846152917221841,0.001035669972633925,0.009497199144852335,,None,0.25972629990428686,
frequency_2_asym_0.15_ripple_0,1024,corrected,standard,2,"[17, 2048]",,,certified,0.008992838385791662,0.001018741354868471,0.010011579740660132,,"[12039130196459089717234840647, 1267650600228229401496703205376]",0.25645390001591295,
frequency_2_asym_0.15_ripple_0,1024,corrected,standard,3,"[19, 2048]",,,certified,0.008826523471327178,0.0010467968013486936,0.009873320272675873,,"[12039130196459089717234840647, 1267650600228229401496703205376]",0.2566909999586642,
frequency_2_asym_0.15_ripple_0,1024,corrected,standard,4,"[5, 512]",,,above_target,,,,0.009691074080137493,"[12039130196459089717234840647, 1267650600228229401496703205376]",0.1073585000121966,
frequency_2_asym_0.15_ripple_0,1024,corrected,standard,5,"[21, 2048]",,,above_target,,,,0.010662126922872385,"[12039130196459089717234840647, 1267650600228229401496703205376]",0.10320389992557466,
frequency_2_asym_0.15_ripple_0,1024,corrected,standard,6,"[11, 1024]",,,above_target,,,,0.011738471406028553,"[12039130196459089717234840647, 1267650600228229401496703205376]",0.10432669997680932,
frequency_2_asym_0.15_ripple_0,1024,corrected,standard,7,"[1, 128]",,,above_target,,,,0.010832486838033164,"[12039130196459089717234840647, 1267650600228229401496703205376]",0.10145990003366023,
frequency_2_asym_0.15_ripple_0,1024,corrected,standard,8,"[23, 2048]",,,above_target,,,,0.012864411826910145,"[12039130196459089717234840647, 1267650600228229401496703205376]",0.1025126000167802,
frequency_2_asym_0.15_ripple_0,1024,corrected,standard,9,"[3, 256]",,,above_target,,,,0.014081830540053387,"[12039130196459089717234840647, 1267650600228229401496703205376]",0.10373309999704361,
frequency_2_asym_0.15_ripple_0,1024,corrected,standard,10,"[25, 2048]",,,above_target,,,,0.015332158777714107,"[12039130196459089717234840647, 1267650600228229401496703205376]",0.10644829994998872,
frequency_2_asym_0.15_ripple_0,1024,corrected,standard,11,"[15, 2048]",,,certified,0.016948862045792764,0.001009871490988893,0.01795873353678166,,"[12039130196459089717234840647, 1267650600228229401496703205376]",0.2533670000266284,
frequency_2_asym_0.15_ripple_0,1024,corrected,standard,12,"[13, 1024]",,,above_target,,,,0.016644483143483813,"[12039130196459089717234840647, 1267650600228229401496703205376]",0.10634910000953823,
frequency_2_asym_0.15_ripple_0,1024,corrected,standard,13,"[27, 2048]",,,above_target,,,,0.017878248662564163,"[12039130196459089717234840647, 1267650600228229401496703205376]",0.10665269999299198,
frequency_2_asym_0.15_ripple_0,1024,corrected,standard,14,"[7, 512]",,,above_target,,,,0.019290138010139856,"[12039130196459089717234840647, 1267650600228229401496703205376]",0.1070702999131754,
frequency_2_asym_0.15_ripple_0,1024,corrected,standard,15,"[29, 2048]",,,above_target,,,,0.020757830644699694,"[12039130196459089717234840647, 1267650600228229401496703205376]",0.11319459998048842,
frequency_2_asym_0.15_ripple_0,1024,corrected,standard,16,"[15, 1024]",,,above_target,,,,0.02227886162434911,"[12039130196459089717234840647, 1267650600228229401496703205376]",0.10656960005871952,
frequency_2_asym_0.15_ripple_0,1024,corrected,standard,17,"[31, 2048]",,,above_target,,,,0.023863453907019442,"[12039130196459089717234840647, 1267650600228229401496703205376]",0.10662089998368174,
frequency_2_asym_0.15_ripple_0,1024,corrected,standard,18,"[1, 64]",,,above_target,,,,0.02550392746142151,"[12039130196459089717234840647, 1267650600228229401496703205376]",0.1074402000522241,
frequency_2_asym_0.15_ripple_0,1024,corrected,standard,19,"[33, 2048]",,,above_target,,,,0.027217936764117844,"[12039130196459089717234840647, 1267650600228229401496703205376]",0.1076630000025034,
frequency_2_asym_0.15_ripple_0,1024,corrected,standard,20,"[17, 1024]",,,above_target,,,,0.028929039223165313,"[12039130196459089717234840647, 1267650600228229401496703205376]",0.10904450004454702,
frequency_2_asym_0.15_ripple_0,1024,corrected,standard,21,"[7, 1024]",,,above_target,,,,0.014695650885295014,"[12039130196459089717234840647, 1267650600228229401496703205376]",0.10045459994580597,
frequency_2_asym_0.15_ripple_0,1024,corrected,standard,22,"[35, 2048]",,,above_target,,,,0.030727422638406197,"[12039130196459089717234840647, 1267650600228229401496703205376]",0.10839619999751449,
frequency_2_asym_0.15_ripple_0,1024,corrected,standard,23,"[9, 512]",,,above_target,,,,0.03257986769813461,"[12039130196459089717234840647, 1267650600228229401496703205376]",0.10844950005412102,
frequency_2_asym_0.15_ripple_0,1024,corrected,standard,24,"[13, 2048]",,,above_target,,,,0.030262627722283886,"[12039130196459089717234840647, 1267650600228229401496703205376]",0.10048830008599907,
frequency_2_asym_0.15_ripple_0,1024,corrected,standard,25,"[37, 2048]",,,above_target,,,,0.03448902877406044,"[12039130196459089717234840647, 1267650600228229401496703205376]",0.1138665999751538,
frequency_2_asym_0.15_ripple_0,1024,corrected,standard,26,"[19, 1024]",,,above_target,,,,0.03645400448517913,"[12039130196459089717234840647, 1267650600228229401496703205376]",0.10761369997635484,
frequency_2_asym_0.15_ripple_0,1024,corrected,standard,27,"[39, 2048]",,,above_target,,,,0.03847618133305388,"[12039130196459089717234840647, 1267650600228229401496703205376]",0.10886899998877198,
frequency_2_asym_0.15_ripple_0,1024,corrected,standard,28,"[5, 256]",,,above_target,,,,0.040540059872602896,"[12039130196459089717234840647, 1267650600228229401496703205376]",0.10804900003131479,
frequency_2_asym_0.15_ripple_0,1024,corrected,standard,29,"[3, 512]",,,above_target,,,,0.038645207013604625,"[12039130196459089717234840647, 1267650600228229401496703205376]",0.10011620004661381,
frequency_2_asym_0.15_ripple_0,1024,corrected,standard,30,"[11, 2048]",,,above_target,,,,0.05206683311161778,"[12039130196459089717234840647, 1267650600228229401496703205376]",0.09997780004050583,
frequency_2_asym_0.15_ripple_0,1024,corrected,standard,31,"[5, 1024]",,,above_target,,,,0.09083980534421415,"[12039130196459089717234840647, 1267650600228229401496703205376]",0.10059359995648265,
frequency_2_asym_0.15_ripple_0,1024,corrected,standard,32,"[9, 2048]",,,above_target,,,,0.10756506594757322,"[12039130196459089717234840647, 1267650600228229401496703205376]",0.09869500005152076,
frequency_2_asym_0.15_ripple_0,1024,corrected,standard,33,"[1, 256]",,,above_target,,,,0.20612650760686707,"[12039130196459089717234840647, 1267650600228229401496703205376]",0.09753110003657639,
frequency_2_asym_0.15_ripple_0,1024,corrected,standard,34,"[7, 2048]",,,above_target,,,,0.1584378852629317,"[12039130196459089717234840647, 1267650600228229401496703205376]",0.09667379991151392,
frequency_2_asym_0.15_ripple_0,1024,corrected,standard,35,"[1, 512]",,,above_target,,,,0.6272064521940562,"[12039130196459089717234840647, 1267650600228229401496703205376]",0.09602479997556657,
frequency_2_asym_0.15_ripple_0,1024,corrected,standard,36,"[5, 2048]",,,above_target,,,,0.3707866913647919,"[12039130196459089717234840647, 1267650600228229401496703205376]",0.10249039996415377,
frequency_2_asym_0.15_ripple_0,1024,corrected,standard,37,"[3, 1024]",,,above_target,,,,0.3981934290341085,"[12039130196459089717234840647, 1267650600228229401496703205376]",0.09758850000798702,
frequency_2_asym_0.15_ripple_0.12,256,polynomial,standard,1,,5,2,certified,0.1258124367171842,0.0039500539663435185,0.12976249068352771,,None,0.04917260003276169,
frequency_2_asym_0.15_ripple_0.12,256,polynomial,standard,2,,4,2,above_target,,,,0.14307739255369573,"[164493499202083938040786801511, 1267650600228229401496703205376]",0.012674400000832975,
frequency_2_asym_0.15_ripple_0.12,256,polynomial,standard,3,,5,3,above_target,,,,0.18514949645815848,"[164493499202083938040786801511, 1267650600228229401496703205376]",0.01273730001412332,
frequency_2_asym_0.15_ripple_0.12,256,polynomial,standard,4,,6,3,above_target,,,,0.15473931548718964,"[164493499202083938040786801511, 1267650600228229401496703205376]",0.012723599909804761,
frequency_2_asym_0.15_ripple_0.12,256,polynomial,standard,5,,6,2,above_target,,,,0.20460675291532787,"[164493499202083938040786801511, 1267650600228229401496703205376]",0.012598500004969537,
frequency_2_asym_0.15_ripple_0.12,256,polynomial,standard,6,,7,2,above_target,,,,0.22799982962023735,"[164493499202083938040786801511, 1267650600228229401496703205376]",0.012639299966394901,
frequency_2_asym_0.15_ripple_0.12,256,polynomial,standard,7,,7,3,above_target,,,,0.21781038412490103,"[164493499202083938040786801511, 1267650600228229401496703205376]",0.012656899983994663,
frequency_2_asym_0.15_ripple_0.12,256,polynomial,standard,8,,4,3,above_target,,,,0.21967935828746318,"[164493499202083938040786801511, 1267650600228229401496703205376]",0.01269300002604723,
frequency_2_asym_0.15_ripple_0.12,256,polynomial,standard,9,,8,2,above_target,,,,0.3267354103841758,"[164493499202083938040786801511, 1267650600228229401496703205376]",0.012855699984356761,
frequency_2_asym_0.15_ripple_0.12,256,polynomial,standard,10,,3,2,above_target,,,,0.3468257441510871,"[164493499202083938040786801511, 1267650600228229401496703205376]",0.012584200012497604,
frequency_2_asym_0.15_ripple_0.12,256,polynomial,standard,11,,9,2,above_target,,,,0.40875452232363035,"[164493499202083938040786801511, 1267650600228229401496703205376]",0.012899599969387054,
frequency_2_asym_0.15_ripple_0.12,256,polynomial,standard,12,,8,3,above_target,,,,0.4934458236344248,"[164493499202083938040786801511, 1267650600228229401496703205376]",0.012831199914216995,
frequency_2_asym_0.15_ripple_0.12,256,polynomial,standard,13,,10,2,above_target,,,,0.468801583876009,"[164493499202083938040786801511, 1267650600228229401496703205376]",0.012889600009657443,
frequency_2_asym_0.15_ripple_0.12,256,polynomial,standard,14,,11,2,above_target,,,,0.6355527773701337,"[164493499202083938040786801511, 1267650600228229401496703205376]",0.012920300010591745,
frequency_2_asym_0.15_ripple_0.12,256,polynomial,standard,15,,12,2,above_target,,,,0.6579869841153271,"[164493499202083938040786801511, 1267650600228229401496703205376]",0.01287090010009706,
frequency_2_asym_0.15_ripple_0.12,256,polynomial,standard,16,,13,2,above_target,,,,0.6817134111105092,"[164493499202083938040786801511, 1267650600228229401496703205376]",0.012851300067268312,
frequency_2_asym_0.15_ripple_0.12,256,polynomial,standard,17,,2,2,above_target,,,,0.6987939014903126,"[164493499202083938040786801511, 1267650600228229401496703205376]",0.012649400043301284,
frequency_2_asym_0.15_ripple_0.12,256,polynomial,standard,18,,9,3,above_target,,,,0.6909593160933631,"[164493499202083938040786801511, 1267650600228229401496703205376]",0.012902199989184737,
frequency_2_asym_0.15_ripple_0.12,256,polynomial,standard,19,,14,2,above_target,,,,0.8567115432499807,"[164493499202083938040786801511, 1267650600228229401496703205376]",0.01290169998537749,
frequency_2_asym_0.15_ripple_0.12,256,polynomial,standard,20,,15,2,above_target,,,,1.0494021892845773,"[164493499202083938040786801511, 1267650600228229401496703205376]",0.012860900023952127,
frequency_2_asym_0.15_ripple_0.12,256,polynomial,standard,21,,10,3,above_target,,,,1.0970169407087993,"[164493499202083938040786801511, 1267650600228229401496703205376]",0.01292250002734363,
frequency_2_asym_0.15_ripple_0.12,256,polynomial,standard,22,,16,2,above_target,,,,1.0942665241830303,"[164493499202083938040786801511, 1267650600228229401496703205376]",0.012863200041465461,
frequency_2_asym_0.15_ripple_0.12,256,polynomial,standard,23,,3,3,above_target,,,,0.8884274344409769,"[164493499202083938040786801511, 1267650600228229401496703205376]",0.012605800060555339,
frequency_2_asym_0.15_ripple_0.12,256,polynomial,standard,24,,11,3,above_target,,,,1.2495831568265567,"[164493499202083938040786801511, 1267650600228229401496703205376]",0.012868500081822276,
frequency_2_asym_0.15_ripple_0.12,256,polynomial,standard,25,,2,3,not_certified,,,,,"[164493499202083938040786801511, 1267650600228229401496703205376]",0.0001370999962091446,Direct polynomial extensions do not join continuously.
frequency_2_asym_0.15_ripple_0.12,256,polynomial,standard,26,,12,3,not_certified,,,,,"[164493499202083938040786801511, 1267650600228229401496703205376]",0.00012159999459981918,Direct polynomial extensions do not join continuously.
frequency_2_asym_0.15_ripple_0.12,256,polynomial,standard,27,,13,3,not_certified,,,,,"[164493499202083938040786801511, 1267650600228229401496703205376]",6.160000339150429e-05,Direct polynomial extensions do not join continuously.
frequency_2_asym_0.15_ripple_0.12,256,polynomial,standard,28,,14,3,not_certified,,,,,"[164493499202083938040786801511, 1267650600228229401496703205376]",6.210000719875097e-05,Direct polynomial extensions do not join continuously.
frequency_2_asym_0.15_ripple_0.12,256,polynomial,standard,29,,15,3,not_certified,,,,,"[164493499202083938040786801511, 1267650600228229401496703205376]",6.0399994254112244e-05,Direct polynomial extensions do not join continuously.
frequency_2_asym_0.15_ripple_0.12,256,polynomial,standard,30,,16,3,not_certified,,,,,"[164493499202083938040786801511, 1267650600228229401496703205376]",6.019999273121357e-05,Direct polynomial extensions do not join continuously.
frequency_2_asym_0.15_ripple_0.12,256,uncorrected,standard,1,"[5, 512]",,,certified,0.1259478957383069,0.019808273564294918,0.14575616930260182,,None,0.06644269998650998,
frequency_2_asym_0.15_ripple_0.12,256,uncorrected,standard,2,"[1, 128]",,,certified,0.14601723743270043,0.01586019035003128,0.1618774277827317,,"[184767895503410624028430045923, 1267650600228229401496703205376]",0.06961190002039075,
frequency_2_asym_0.15_ripple_0.12,256,uncorrected,standard,3,"[3, 256]",,,above_target,,,,0.16226886913481403,"[184767895503410624028430045923, 1267650600228229401496703205376]",0.025191100081428885,
frequency_2_asym_0.15_ripple_0.12,256,uncorrected,standard,4,"[7, 512]",,,above_target,,,,0.1887434373941153,"[184767895503410624028430045923, 1267650600228229401496703205376]",0.02535630005877465,
frequency_2_asym_0.15_ripple_0.12,256,uncorrected,standard,5,"[1, 64]",,,above_target,,,,0.21968149617071675,"[184767895503410624028430045923, 1267650600228229401496703205376]",0.02592970000114292,
frequency_2_asym_0.15_ripple_0.12,256,uncorrected,standard,6,"[9, 512]",,,above_target,,,,0.249203258333389,"[184767895503410624028430045923, 1267650600228229401496703205376]",0.025653499993495643,
frequency_2_asym_0.15_ripple_0.12,256,uncorrected,standard,7,"[5, 256]",,,above_target,,,,0.2805812847937229,"[184767895503410624028430045923, 1267650600228229401496703205376]",0.026487800059840083,
frequency_2_asym_0.15_ripple_0.12,256,uncorrected,standard,8,"[11, 512]",,,above_target,,,,0.31070347578133833,"[184767895503410624028430045923, 1267650600228229401496703205376]",0.02642409992404282,
frequency_2_asym_0.15_ripple_0.12,256,uncorrected,standard,9,"[3, 128]",,,above_target,,,,0.33889785095352437,"[184767895503410624028430045923, 1267650600228229401496703205376]",0.026512600015848875,
frequency_2_asym_0.15_ripple_0.12,256,uncorrected,standard,10,"[13, 512]",,,above_target,,,,0.36586178327773233,"[184767895503410624028430045923, 1267650600228229401496703205376]",0.026921499986201525,
frequency_2_asym_0.15_ripple_0.12,256,uncorrected,standard,11,"[7, 256]",,,above_target,,,,0.39124495342191584,"[184767895503410624028430045923, 1267650600228229401496703205376]",0.02682879997882992,
frequency_2_asym_0.15_ripple_0.12,256,uncorrected,standard,12,"[15, 512]",,,above_target,,,,0.41454176989136526,"[184767895503410624028430045923, 1267650600228229401496703205376]",0.027589700068347156,
frequency_2_asym_0.15_ripple_0.12,256,uncorrected,standard,13,"[1, 32]",,,above_target,,,,0.4376643991940258,"[184767895503410624028430045923, 1267650600228229401496703205376]",0.027286400087177753,
frequency_2_asym_0.15_ripple_0.12,256,uncorrected,standard,14,"[17, 512]",,,above_target,,,,0.4580205314329551,"[184767895503410624028430045923, 1267650600228229401496703205376]",0.027680600062012672,
frequency_2_asym_0.15_ripple_0.12,256,uncorrected,standard,15,"[9, 256]",,,above_target,,,,0.47685043659859666,"[184767895503410624028430045923, 1267650600228229401496703205376]",0.03394359990488738,
frequency_2_asym_0.15_ripple_0.12,256,uncorrected,standard,16,"[19, 512]",,,above_target,,,,0.49350517955170436,"[184767895503410624028430045923, 1267650600228229401496703205376]",0.027705300017260015,
frequency_2_asym_0.15_ripple_0.12,256,uncorrected,standard,17,"[5, 128]",,,above_target,,,,0.5114068138614783,"[184767895503410624028430045923, 1267650600228229401496703205376]",0.027939000050537288,
frequency_2_asym_0.15_ripple_0.12,256,uncorrected,standard,18,"[21, 512]",,,above_target,,,,0.5315133085054415,"[184767895503410624028430045923, 1267650600228229401496703205376]",0.028957500006072223,
frequency_2_asym_0.15_ripple_0.12,256,uncorrected,standard,19,"[11, 256]",,,above_target,,,,0.550518055620539,"[184767895503410624028430045923, 1267650600228229401496703205376]",0.02899919997435063,
frequency_2_asym_0.15_ripple_0.12,256,uncorrected,standard,20,"[23, 512]",,,above_target,,,,0.5708834791486194,"[184767895503410624028430045923, 1267650600228229401496703205376]",0.029419300029985607,
frequency_2_asym_0.15_ripple_0.12,256,uncorrected,standard,21,"[3, 64]",,,above_target,,,,0.5906273574896045,"[184767895503410624028430045923, 1267650600228229401496703205376]",0.029052500030957162,
frequency_2_asym_0.15_ripple_0.12,256,uncorrected,standard,22,"[25, 512]",,,above_target,,,,0.6098317791611944,"[184767895503410624028430045923, 1267650600228229401496703205376]",0.029047099989838898,
frequency_2_asym_0.15_ripple_0.12,256,uncorrected,standard,23,"[13, 256]",,,above_target,,,,0.6294546998765095,"[184767895503410624028430045923, 1267650600228229401496703205376]",0.029744500061497092,
frequency_2_asym_0.15_ripple_0.12,256,uncorrected,standard,24,"[27, 512]",,,above_target,,,,0.6482328006882553,"[184767895503410624028430045923, 1267650600228229401496703205376]",0.030348900007084012,
frequency_2_asym_0.15_ripple_0.12,256,uncorrected,standard,25,"[7, 128]",,,above_target,,,,0.6661356197731262,"[184767895503410624028430045923, 1267650600228229401496703205376]",0.030310300062410533,
frequency_2_asym_0.15_ripple_0.12,256,uncorrected,standard,26,"[29, 512]",,,above_target,,,,0.6831559251888301,"[184767895503410624028430045923, 1267650600228229401496703205376]",0.030287800007499754,
frequency_2_asym_0.15_ripple_0.12,256,uncorrected,standard,27,"[15, 256]",,,above_target,,,,0.6992994488757422,"[184767895503410624028430045923, 1267650600228229401496703205376]",0.03169560001697391,
frequency_2_asym_0.15_ripple_0.12,256,uncorrected,standard,28,"[31, 512]",,,above_target,,,,0.7145545911083803,"[184767895503410624028430045923, 1267650600228229401496703205376]",0.0320208000484854,
frequency_2_asym_0.15_ripple_0.12,256,uncorrected,standard,29,"[1, 16]",,,above_target,,,,0.7289788938560545,"[184767895503410624028430045923, 1267650600228229401496703205376]",0.03183180000633001,
frequency_2_asym_0.15_ripple_0.12,256,uncorrected,standard,30,"[33, 512]",,,above_target,,,,0.7425486820924823,"[184767895503410624028430045923, 1267650600228229401496703205376]",0.03257189993746579,
frequency_2_asym_0.15_ripple_0.12,256,uncorrected,standard,31,"[17, 256]",,,above_target,,,,0.7567971909976309,"[184767895503410624028430045923, 1267650600228229401496703205376]",0.03247109998483211,
frequency_2_asym_0.15_ripple_0.12,256,uncorrected,standard,32,"[35, 512]",,,above_target,,,,0.7736774729485154,"[184767895503410624028430045923, 1267650600228229401496703205376]",0.03242619999218732,
frequency_2_asym_0.15_ripple_0.12,256,uncorrected,standard,33,"[9, 128]",,,above_target,,,,0.7898555749005156,"[184767895503410624028430045923, 1267650600228229401496703205376]",0.03186160000041127,
frequency_2_asym_0.15_ripple_0.12,256,uncorrected,standard,34,"[37, 512]",,,not_certified,,,,,"[184767895503410624028430045923, 1267650600228229401496703205376]",0.006139899953268468,A branch endpoint is not strictly dominated after reconstruction.
frequency_2_asym_0.15_ripple_0.12,256,uncorrected,standard,35,"[19, 256]",,,not_certified,,,,,"[184767895503410624028430045923, 1267650600228229401496703205376]",0.006031400058418512,A branch endpoint is not strictly dominated after reconstruction.
frequency_2_asym_0.15_ripple_0.12,256,uncorrected,standard,36,"[39, 512]",,,not_certified,,,,,"[184767895503410624028430045923, 1267650600228229401496703205376]",0.006045300047844648,A branch endpoint is not strictly dominated after reconstruction.
frequency_2_asym_0.15_ripple_0.12,256,uncorrected,standard,37,"[5, 64]",,,not_certified,,,,,"[184767895503410624028430045923, 1267650600228229401496703205376]",0.006019200081937015,A branch endpoint is not strictly dominated after reconstruction.
frequency_2_asym_0.15_ripple_0.12,256,corrected,standard,1,"[9, 512]",,,certified,0.18469419476777413,0.004636052787028108,0.18933024755480224,,None,0.07211690000258386,
