case,target,method,repetition,status,n,bound,total_seconds
frequency_1_asym_0.15_ripple_0.12,1/50,global_polynomial,2,target_certified,512,0.01148498934807798,0.2022984999930486
frequency_1_asym_0.15_ripple_0.12,1/50,adaptive_polynomial,2,target_certified,512,0.01798785994223551,0.14885630004573613
frequency_1_asym_0.15_ripple_0.12,1/100,adaptive_hybrid,2,target_certified,1024,0.005633044596914989,0.3029523000586778
frequency_1_asym_0.15_ripple_0.12,1/100,global_polynomial,2,target_certified,1024,0.005623977875370472,0.41893939999863505
frequency_1_asym_0.15_ripple_0.12,1/100,adaptive_polynomial,2,target_certified,1024,0.005633044596914989,0.28955410001799464
frequency_1_asym_0.35_ripple_0,1/25,adaptive_hybrid,2,target_certified,256,0.019245805052795446,0.15616550005506724
frequency_1_asym_0.35_ripple_0,1/25,global_polynomial,2,target_certified,128,0.03618886260494571,0.04806870000902563
frequency_1_asym_0.35_ripple_0,1/25,adaptive_polynomial,2,target_certified,256,0.019245805052795446,0.07691960001830012
frequency_1_asym_0.35_ripple_0,1/50,adaptive_hybrid,2,target_certified,256,0.019245805052795446,0.10304610000457615
frequency_1_asym_0.35_ripple_0,1/50,global_polynomial,2,target_certified,256,0.015648250014015264,0.1029480000725016
frequency_1_asym_0.35_ripple_0,1/50,adaptive_polynomial,2,target_certified,256,0.019245805052795446,0.06782140000723302
frequency_1_asym_0.35_ripple_0,1/100,adaptive_hybrid,2,target_certified,512,0.008439999594092381,0.1516098000574857
frequency_1_asym_0.35_ripple_0,1/100,global_polynomial,2,target_certified,512,0.007974739435306208,0.20318229997064918
frequency_1_asym_0.35_ripple_0,1/100,adaptive_polynomial,2,target_certified,512,0.008439999594092381,0.14964630000758916
frequency_1_asym_0.35_ripple_0.12,1/25,adaptive_hybrid,2,target_certified,512,0.01975964514667847,0.20800350001081824
frequency_1_asym_0.35_ripple_0.12,1/25,global_polynomial,2,target_certified,512,0.012771737133642734,0.2374157999875024
frequency_1_asym_0.35_ripple_0.12,1/25,adaptive_polynomial,2,target_certified,512,0.01975964514667847,0.15809319994878024
frequency_1_asym_0.35_ripple_0.12,1/50,adaptive_hybrid,2,target_certified,512,0.01975964514667847,0.151919599971734
frequency_1_asym_0.35_ripple_0.12,1/50,global_polynomial,2,target_certified,512,0.012771737133642734,0.20270329993218184
frequency_1_asym_0.35_ripple_0.12,1/50,adaptive_polynomial,2,target_certified,512,0.01975964514667847,0.1402820999501273
frequency_1_asym_0.35_ripple_0.12,1/100,adaptive_hybrid,2,target_certified,1024,0.006811298687293423,0.32135260000359267
frequency_1_asym_0.35_ripple_0.12,1/100,global_polynomial,2,target_certified,1024,0.0064589152079574655,0.405672499909997
frequency_1_asym_0.35_ripple_0.12,1/100,adaptive_polynomial,2,target_certified,1024,0.006811298687293423,0.2948024000506848
frequency_2_asym_0.15_ripple_0,1/25,adaptive_hybrid,2,target_certified,512,0.017027218204661226,0.25653300003614277
frequency_2_asym_0.15_ripple_0,1/25,global_polynomial,2,target_certified,256,0.0359071508507972,0.10077699995599687
frequency_2_asym_0.15_ripple_0,1/25,adaptive_polynomial,2,target_certified,512,0.017027218204661226,0.1562081000301987
frequency_2_asym_0.15_ripple_0,1/50,adaptive_hybrid,2,target_certified,512,0.017027218204661226,0.16637239989358932
frequency_2_asym_0.15_ripple_0,1/50,global_polynomial,2,target_certified,512,0.017027218204661226,0.21088779997080564
frequency_2_asym_0.15_ripple_0,1/50,adaptive_polynomial,2,target_certified,512,0.017027218204661226,0.13790490000974387
frequency_2_asym_0.15_ripple_0,1/100,adaptive_hybrid,2,target_certified,1024,0.008805264994859258,0.31270459992811084
frequency_2_asym_0.15_ripple_0,1/100,global_polynomial,2,target_certified,1024,0.008791664541323206,0.4106344999745488
frequency_2_asym_0.15_ripple_0,1/100,adaptive_polynomial,2,target_certified,1024,0.008805264994859258,0.28521440003532916
frequency_2_asym_0.15_ripple_0.12,1/25,adaptive_hybrid,2,target_certified,1024,0.015581006397986727,0.45670189999509603
frequency_2_asym_0.15_ripple_0.12,1/25,global_polynomial,2,target_certified,512,0.03311756841280252,0.20238859998062253
frequency_2_asym_0.15_ripple_0.12,1/25,adaptive_polynomial,2,target_certified,1024,0.015581006397986727,0.2928738999180496
frequency_2_asym_0.15_ripple_0.12,1/50,adaptive_hybrid,2,target_certified,1024,0.015581006397986727,0.39074709999840707
frequency_2_asym_0.15_ripple_0.12,1/50,global_polynomial,2,target_certified,1024,0.01569787091495917,0.4172248999821022
frequency_2_asym_0.15_ripple_0.12,1/50,adaptive_polynomial,2,target_certified,1024,0.015581006397986727,0.28507920005358756
frequency_2_asym_0.15_ripple_0.12,1/100,adaptive_hybrid,2,target_certified,2048,0.006677659457593314,0.619699600036256
frequency_2_asym_0.15_ripple_0.12,1/100,global_polynomial,2,target_certified,2048,0.0066723174773866065,0.8321901999879628
frequency_2_asym_0.15_ripple_0.12,1/100,adaptive_polynomial,2,target_certified,2048,0.006677659457593314,0.5936780999181792
frequency_2_asym_0.35_ripple_0,1/25,adaptive_hybrid,2,target_certified,256,0.03996971727827383,0.08629559993278235
frequency_2_asym_0.35_ripple_0,1/25,global_polynomial,2,target_certified,256,0.03970443532139187,0.10177099995780736
frequency_2_asym_0.35_ripple_0,1/25,adaptive_polynomial,2,target_certified,256,0.03996971727827383,0.07832019997294992
frequency_2_asym_0.35_ripple_0,1/50,adaptive_hybrid,2,target_certified,1024,0.009757623203688363,0.35654509998857975
frequency_2_asym_0.35_ripple_0,1/50,global_polynomial,2,target_certified,1024,0.009738619790509325,0.6156860999763012
frequency_2_asym_0.35_ripple_0,1/50,adaptive_polynomial,2,target_certified,1024,0.009757623203688363,0.31720269995275885
frequency_2_asym_0.35_ripple_0,1/100,adaptive_hybrid,2,target_certified,1024,0.009757623203688363,0.3184144999831915
frequency_2_asym_0.35_ripple_0,1/100,global_polynomial,2,target_certified,1024,0.009738619790509325,0.42256660002749413
frequency_2_asym_0.35_ripple_0,1/100,adaptive_polynomial,2,target_certified,1024,0.009757623203688363,0.2895828998880461
frequency_2_asym_0.35_ripple_0.12,1/25,adaptive_hybrid,2,target_certified,1024,0.014961977540575133,0.4844896999420598
frequency_2_asym_0.35_ripple_0.12,1/25,global_polynomial,2,target_certified,1024,0.014961977540575133,0.41900460002943873
frequency_2_asym_0.35_ripple_0.12,1/25,adaptive_polynomial,2,target_certified,1024,0.014961977540575133,0.29465140006504953
frequency_2_asym_0.35_ripple_0.12,1/50,adaptive_hybrid,2,target_certified,1024,0.014961977540575133,0.4278192000929266
frequency_2_asym_0.35_ripple_0.12,1/50,global_polynomial,2,target_certified,1024,0.014961977540575133,0.410161399981007
frequency_2_asym_0.35_ripple_0.12,1/50,adaptive_polynomial,2,target_certified,1024,0.014961977540575133,0.2939118999056518
frequency_2_asym_0.35_ripple_0.12,1/100,adaptive_hybrid,2,target_certified,2048,0.0074546781833178056,0.6225094000110403
frequency_2_asym_0.35_ripple_0.12,1/100,global_polynomial,2,target_certified,2048,0.00745564855271992,0.8321489999070764
frequency_2_asym_0.35_ripple_0.12,1/100,adaptive_polynomial,2,target_certified,2048,0.0074546781833178056,0.5952983999159187
frequency_4_asym_0.15_ripple_0,1/25,adaptive_hybrid,2,target_certified,1024,0.0211519455544006,0.4998462999938056
frequency_4_asym_0.15_ripple_0,1/25,global_polynomial,2,target_certified,1024,0.01734321675578727,0.43764359992928803
frequency_4_asym_0.15_ripple_0,1/25,adaptive_polynomial,2,target_certified,1024,0.0211519455544006,0.32847330009099096
frequency_4_asym_0.15_ripple_0,1/50,adaptive_hybrid,2,target_certified,2048,0.008636140708446266,0.7261365000158548
frequency_4_asym_0.15_ripple_0,1/50,global_polynomial,2,target_certified,1024,0.01734321675578727,0.4449612000025809
frequency_4_asym_0.15_ripple_0,1/50,adaptive_polynomial,2,target_certified,2048,0.008636140708446266,0.63122049998492
frequency_4_asym_0.15_ripple_0,1/100,adaptive_hybrid,2,target_certified,2048,0.008636140708446266,0.6293443000176921
frequency_4_asym_0.15_ripple_0,1/100,global_polynomial,2,target_certified,2048,0.008635871635950908,0.8527327000629157
frequency_4_asym_0.15_ripple_0,1/100,adaptive_polynomial,2,target_certified,2048,0.008636140708446266,0.5747809000313282
frequency_4_asym_0.15_ripple_0.12,1/25,adaptive_hybrid,2,target_certified,2048,0.017858374846029673,0.7983990999637172
frequency_4_asym_0.15_ripple_0.12,1/25,global_polynomial,2,target_certified,2048,0.013214555301640249,0.8700476000085473
frequency_4_asym_0.15_ripple_0.12,1/25,adaptive_polynomial,2,target_certified,2048,0.017858374846029673,0.6244318999815732
frequency_4_asym_0.15_ripple_0.12,1/50,adaptive_hybrid,2,target_certified,2048,0.017858374846029673,0.7457576000597328
frequency_4_asym_0.15_ripple_0.12,1/50,global_polynomial,2,target_certified,2048,0.013214555301640249,0.8565226000500843
frequency_4_asym_0.15_ripple_0.12,1/50,adaptive_polynomial,2,target_certified,2048,0.017858374846029673,0.5846446000505239
frequency_4_asym_0.15_ripple_0.12,1/100,adaptive_hybrid,2,target_certified,4096,0.006536707379910671,1.2540411000372842
frequency_4_asym_0.15_ripple_0.12,1/100,global_polynomial,2,target_certified,4096,0.006533507472094505,1.713538400013931
frequency_4_asym_0.15_ripple_0.12,1/100,adaptive_polynomial,2,target_certified,4096,0.006536707379910671,1.2054805000079796
frequency_4_asym_0.35_ripple_0,1/25,adaptive_hybrid,2,target_certified,1024,0.019733543040788015,0.4524090000195429
frequency_4_asym_0.35_ripple_0,1/25,global_polynomial,2,target_certified,1024,0.019722069776149383,0.420749600045383
frequency_4_asym_0.35_ripple_0,1/25,adaptive_polynomial,2,target_certified,1024,0.019733543040788015,0.32960539998020977
frequency_4_asym_0.35_ripple_0,1/50,adaptive_hybrid,2,target_certified,1024,0.019733543040788015,0.31722810002975166
frequency_4_asym_0.35_ripple_0,1/50,global_polynomial,2,target_certified,1024,0.019722069776149383,0.4327531000599265
frequency_4_asym_0.35_ripple_0,1/50,adaptive_polynomial,2,target_certified,1024,0.019733543040788015,0.2854657000862062
frequency_4_asym_0.35_ripple_0,1/100,adaptive_hybrid,2,target_certified,2048,0.009823690709999765,0.6282735000131652
frequency_4_asym_0.35_ripple_0,1/100,global_polynomial,2,target_certified,2048,0.009809344289593349,0.8348777999635786
frequency_4_asym_0.35_ripple_0,1/100,adaptive_polynomial,2,target_certified,2048,0.009823690709999765,0.5933249000227079
frequency_4_asym_0.35_ripple_0.12,1/25,adaptive_hybrid,2,target_certified,2048,0.01423329127456982,0.9103300999850035
frequency_4_asym_0.35_ripple_0.12,1/25,global_polynomial,2,target_certified,2048,0.015482138646757761,0.8350280000595376
frequency_4_asym_0.35_ripple_0.12,1/25,adaptive_polynomial,2,target_certified,2048,0.01423329127456982,0.6205064000096172
frequency_4_asym_0.35_ripple_0.12,1/50,adaptive_hybrid,2,target_certified,2048,0.01423329127456982,0.7215166999958456
frequency_4_asym_0.35_ripple_0.12,1/50,global_polynomial,2,target_certified,2048,0.015482138646757761,0.8426905000815168
frequency_4_asym_0.35_ripple_0.12,1/50,adaptive_polynomial,2,target_certified,2048,0.01423329127456982,0.5919982999330387
frequency_4_asym_0.35_ripple_0.12,1/100,adaptive_hybrid,2,target_certified,4096,0.007100456529082992,1.235403399914503
frequency_4_asym_0.35_ripple_0.12,1/100,global_polynomial,2,target_certified,4096,0.007100304999865914,1.6836253000656143
frequency_4_asym_0.35_ripple_0.12,1/100,adaptive_polynomial,2,target_certified,4096,0.007100456529082992,1.2071835999377072
